NUTS_3,LAU1_NAT_CODE,LAU1_NAME,CHANGE,LAU2_NAT_CODE,NAME_1,NAME_2_LAT,POP,AREA
DK050,820,Vesthimmerlands,no,8271,Vester Hornum Sogn,,733,14800000
DK050,820,Vesthimmerlands,no,8272,Flejsborg Sogn,,352,17400000
DK050,820,Vesthimmerlands,no,8273,Ulstrup Sogn,,1502,32500000
DK050,820,Vesthimmerlands,no,8274,Gundersted Sogn,,344,28700000
DK050,820,Vesthimmerlands,no,8275,Blære Sogn,,452,24500000
DK050,851,Aalborg,no,8276,Ejdrup Sogn,,225,19700000
DK050,820,Vesthimmerlands,no,8277,Skivum Sogn,,686,22500000
DK050,820,Vesthimmerlands,no,8278,Giver Sogn,,210,14900000
DK050,840,Rebild,no,8279,Brorstrup Sogn,,449,19000000
DK050,840,Rebild,no,8280,Ravnkilde Sogn,,944,39400000
DK050,820,Vesthimmerlands,no,8281,Strandby Sogn,,850,43300000
DK050,820,Vesthimmerlands,no,8282,Farsø Sogn,,4147,46200000
DK050,820,Vesthimmerlands,no,8283,Ullits Sogn,,242,11800000
DK050,820,Vesthimmerlands,no,8284,Fovlum Sogn,,423,12200000
DK050,820,Vesthimmerlands,no,8285,Louns Sogn,,818,11500000
DK050,820,Vesthimmerlands,no,8286,Alstrup Sogn,,167,14000000
DK050,820,Vesthimmerlands,no,8287,Gislum Sogn,,326,16100000
DK050,820,Vesthimmerlands,no,8288,Vognsild Sogn,,948,33000000
DK050,840,Rebild,no,8289,Kongens Tisted Sogn,,222,18000000
DK050,840,Rebild,no,8290,Binderup Sogn,,261,14900000
DK050,840,Rebild,no,8291,Durup Sogn,,1343,18300000
DK050,840,Rebild,no,8292,Rørbæk Sogn,,580,12400000
DK050,840,Rebild,no,8293,Grynderup Sogn,,257,14600000
DK050,840,Rebild,no,8294,Skibsted Sogn,,338,16400000
DK050,840,Rebild,no,8295,Lyngby Sogn,,155,7900000
DK050,840,Rebild,no,8296,Store Brøndum Sogn,,398,17500000
DK050,840,Rebild,no,8297,Siem Sogn,,127,7500000
DK050,840,Rebild,no,8298,Torup Sogn,,249,17000000
DK050,840,Rebild,no,8299,Gerding Sogn,,100,6800000
DK050,840,Rebild,no,8300,Blenstrup Sogn,,836,23100000
DK050,840,Rebild,no,8301,Skørping Sogn,,3897,39600000
DK050,840,Rebild,no,8302,Fræer Sogn,,311,24600000
DK050,846,Mariagerfjord,no,8303,Als Sogn,,1466,37200000
DK050,846,Mariagerfjord,no,8304,Skelund Sogn,,1148,26200000
DK050,846,Mariagerfjord,no,8305,Visborg Sogn,,892,37200000
DK050,846,Mariagerfjord,no,8306,Hadsund Sogn,,4789,7600000
DK050,846,Mariagerfjord,no,8307,Vive Sogn,,544,26100000
DK050,846,Mariagerfjord,no,8308,Rostrup Sogn,,696,40100000
DK050,846,Mariagerfjord,no,8309,Oue Sogn,,776,32300000
DK050,846,Mariagerfjord,no,8310,Valsgaard Sogn,,1550,29600000
DK050,846,Mariagerfjord,no,8311,Astrup Sogn,,1097,45500000
DK050,846,Mariagerfjord,no,8313,Rold Sogn,,442,22800000
DK050,846,Mariagerfjord,no,8314,Vebbestrup Sogn,,1266,34800000
DK050,846,Mariagerfjord,no,8315,Øls Sogn,,485,9500000
DK050,846,Mariagerfjord,no,8316,Hørby Sogn,,1564,17900000
DK050,846,Mariagerfjord,no,8317,Døstrup Sogn,,558,18400000
DK050,851,Aalborg,no,8318,Gunderup Sogn,,1641,52400000
DK050,851,Aalborg,no,8319,Nøvling Sogn,,2350,16600000
DK050,851,Aalborg,no,8323,Lillevorde Sogn,,360,9400000
DK050,851,Aalborg,no,8324,Mou Sogn,,2548,110100000
DK050,851,Aalborg,no,8325,Storvorde Sogn,,3043,16700000
DK050,851,Aalborg,no,8326,Sejlflod Sogn,,674,12600000
DK050,851,Aalborg,no,8327,Nibe Sogn,,4076,3600000
DK050,851,Aalborg,no,8328,Vokslev Sogn,,1782,37200000
DK050,851,Aalborg,no,8329,Sønderholm Sogn,,1772,41700000
DK050,851,Aalborg,no,8330,Frejlev Sogn,,3117,11600000
DK050,851,Aalborg,no,8331,Nørholm Sogn,,824,20500000
DK050,851,Aalborg,no,8332,Ellidshøj Sogn,,774,16900000
DK050,851,Aalborg,no,8333,Svenstrup Sogn,,5600,15100000
DK050,840,Rebild,no,8334,Øster Hornum Sogn,,1945,44400000
DK050,840,Rebild,no,8335,Buderup Sogn,,7532,19600000
DK050,840,Rebild,no,8336,Gravlev Sogn,,418,19800000
DK050,840,Rebild,no,8337,Aarestrup Sogn,,583,31500000
DK050,840,Rebild,no,8338,Haverslev Sogn,,936,9800000
DK050,840,Rebild,no,8339,Sønderup Sogn,,703,22900000
DK050,840,Rebild,no,8340,Suldrup Sogn,,1511,23100000
DK050,840,Rebild,no,8341,Veggerby Sogn,,694,45300000
DK050,851,Aalborg,no,8342,Bislev Sogn,,642,27800000
DK050,851,Aalborg,no,8343,Sønder Kongerslev Sogn,,1470,10900000
DK050,851,Aalborg,no,8344,Nørre Kongerslev Sogn,,482,14900000
DK050,851,Aalborg,no,8345,Komdrup Sogn,,153,10500000
DK050,840,Rebild,no,8346,Bælum Sogn,,1093,26700000
DK050,840,Rebild,no,8347,Solbjerg Sogn,,553,38100000
DK050,820,Vesthimmerlands,no,8348,Løgstør Sogn,,3614,3100000
DK050,820,Vesthimmerlands,no,8349,Løgsted Sogn,,706,13600000
DK050,820,Vesthimmerlands,no,8350,Ranum Sogn,,1319,22000000
DK050,820,Vesthimmerlands,no,8351,Malle Sogn,,173,12800000
DK050,820,Vesthimmerlands,no,8352,Overlade Sogn,,1037,38200000
DK050,820,Vesthimmerlands,no,8353,Hyllebjerg Sogn,,133,11100000
DK050,820,Vesthimmerlands,no,8354,Vilsted Sogn,,429,19600000
DK050,820,Vesthimmerlands,no,8355,Vindblæs Sogn,,443,15900000
DK050,851,Aalborg,no,8356,Sebber Sogn,,780,14700000
DK050,851,Aalborg,no,8357,Store Ajstrup Sogn,,189,12900000
DK050,820,Vesthimmerlands,no,8358,Næsborg Sogn,,345,22500000
DK050,820,Vesthimmerlands,no,8359,Kornum Sogn,,294,7200000
DK050,820,Vesthimmerlands,no,8360,Salling Sogn,,440,17600000
DK050,820,Vesthimmerlands,no,8361,Oudrup Sogn,,193,24000000
DK050,851,Aalborg,no,8362,Farstrup Sogn,,1027,45100000
DK050,851,Aalborg,no,8363,Lundby Sogn,,190,17700000
DK050,851,Aalborg,no,8364,Budolfi Sogn,,7488,800000
DK050,851,Aalborg,no,8365,Ansgars Sogn,,7686,3200000
DK050,851,Aalborg,no,8366,Vor Frelsers Sogn,,6475,600000
DK050,851,Aalborg,no,8367,Vesterkær Sogn,,3956,2000000
DK050,851,Aalborg,no,8368,Vor Frue Sogn,,6769,1800000
DK050,851,Aalborg,no,8369,Sankt Markus Sogn,,9147,1500000
DK050,851,Aalborg,no,8370,Sønder Tranders Sogn,,11875,12900000
DK050,851,Aalborg,no,8371,Nørre Tranders Sogn,,12472,17700000
DK050,851,Aalborg,no,8372,Vejgaard Sogn,,13481,4300000
DK050,851,Aalborg,no,8373,Hans Egedes Sogn,,8842,3200000
DK050,851,Aalborg,no,8374,Hasseris Sogn,,11685,10000000
DK050,851,Aalborg,no,8375,Nørresundby Sogn,,7628,1800000
DK050,851,Aalborg,no,8376,Hvorup Sogn,,5610,20100000
DK050,851,Aalborg,no,8377,Lindholm Sogn,,9521,18300000
DK050,851,Aalborg,no,8378,Vadum Sogn,,2926,42000000
DK050,849,Jammerbugt,no,8379,Aaby Sogn,,6158,49800000
DK050,849,Jammerbugt,no,8380,Biersted Sogn,,3539,49000000
DK050,851,Aalborg,no,8381,Sulsted Sogn,,4769,33500000
DK050,851,Aalborg,no,8382,Ajstrup Sogn,,2185,49000000
DK050,851,Aalborg,no,8383,Horsens Sogn,,1266,32200000
DK050,851,Aalborg,no,8384,Hammer Sogn,,1165,14400000
DK050,851,Aalborg,no,8385,Vester Hassing Sogn,,3349,39700000
DK050,851,Aalborg,no,8386,Ulsted Sogn,,1487,39200000
DK050,851,Aalborg,no,8387,Hals Sogn,,3378,47700000
DK050,851,Aalborg,no,8388,Ferslev Sogn,,983,18400000
DK050,851,Aalborg,no,8389,Dall Sogn,,1259,13400000
DK050,851,Aalborg,no,8390,Volsted Sogn,,224,12600000
DK050,849,Jammerbugt,no,8391,Lerup Sogn,,154,19000000
DK050,849,Jammerbugt,no,8392,Tranum Sogn,,728,29200000
DK050,849,Jammerbugt,no,8393,Brovst Sogn,,3134,25700000
DK050,849,Jammerbugt,no,8394,Øland Sogn,,590,34000000
DK050,849,Jammerbugt,no,8395,Torslev Sogn,,896,25700000
DK050,849,Jammerbugt,no,8396,Øster Svenstrup Sogn,,740,13400000
DK050,849,Jammerbugt,no,8397,Haverslev Sogn,,651,24100000
DK050,849,Jammerbugt,no,8398,Skræm Sogn,,345,19300000
DK050,820,Vesthimmerlands,no,8399,Aggersborg Sogn,,449,21300000
DK050,849,Jammerbugt,no,8400,Bejstrup Sogn,,338,18000000
DK050,849,Jammerbugt,no,8401,Vedsted Sogn,,1303,41700000
DK050,810,Brønderslev,no,8402,Brønderslev Sogn,,12742,35800000
DK050,810,Brønderslev,no,8403,Serritslev Sogn,,861,23500000
DK050,860,Hjørring,no,8404,Vrejlev Sogn,,1592,62600000
DK050,860,Hjørring,no,8405,Hæstrup Sogn,,391,7400000
DK050,860,Hjørring,no,8406,Børglum Sogn,,791,37900000
DK050,860,Hjørring,no,8407,Løkken-Furreby Sogn,,1668,6800000
DK050,860,Hjørring,no,8408,Vejby Sogn,,204,7600000
DK050,860,Hjørring,no,8409,Sejlstrup Sogn,,175,10600000
DK050,860,Hjørring,no,8410,Vrensted Sogn,,675,27900000
DK050,810,Brønderslev,no,8411,Tise Sogn,,945,46600000
DK050,810,Brønderslev,no,8412,Tolstrup Sogn,,335,14100000
DK050,810,Brønderslev,no,8413,Stenum Sogn,,413,10600000
DK050,860,Hjørring,no,8414,Vrå Sogn,,2968,23800000
DK050,860,Hjørring,no,8415,Em Sogn,,219,8300000
DK050,810,Brønderslev,no,8416,Jerslev Sogn,,1842,46300000
DK050,810,Brønderslev,no,8417,Hellum Sogn,,312,19500000
DK050,810,Brønderslev,no,8418,Øster Brønderslev Sogn,,1655,45500000
DK050,810,Brønderslev,no,8419,Hallund Sogn,,694,27800000
DK050,849,Jammerbugt,no,8420,Ingstrup Sogn,,667,29600000
DK050,849,Jammerbugt,no,8421,Vester Hjermitslev Sogn,,497,9400000
DK050,849,Jammerbugt,no,8422,Saltum Sogn,,1275,39000000
DK050,849,Jammerbugt,no,8423,Alstrup Sogn,,73,4500000
DK050,849,Jammerbugt,no,8424,Jetsmark Sogn,,6310,61100000
DK050,849,Jammerbugt,no,8425,Hune Sogn,,1517,45500000
DK050,849,Jammerbugt,no,8426,Gjøl Sogn,,1187,27700000
DK050,810,Brønderslev,no,8427,Hjallerup Sogn,,3956,34400000
DK050,860,Hjørring,no,8428,Mosbjerg Sogn,,763,38600000
DK050,860,Hjørring,no,8429,Bindslev Sogn,,1745,33900000
DK050,813,Frederikshavn,no,8430,Elling Sogn,,4112,31500000
DK050,860,Hjørring,no,8431,Tolne Sogn,,499,26500000
DK050,860,Hjørring,no,8432,Hørmested Sogn,,790,38800000
DK050,813,Frederikshavn,no,8433,Åsted Sogn,,1005,29500000
DK050,813,Frederikshavn,no,8434,Skærum Sogn,,375,18900000
DK050,813,Frederikshavn,no,8435,Flade Sogn,,1204,12400000
DK050,813,Frederikshavn,no,8436,Gærum Sogn,,840,16000000
DK050,825,Læsø,no,8437,Byrum Sogn,,808,61400000
DK050,825,Læsø,no,8438,Hals Sogn,,397,23900000
DK050,825,Læsø,no,8439,Vesterø Sogn,,612,34000000
DK050,813,Frederikshavn,no,8440,Sæby Sogn,,6573,7400000
DK050,813,Frederikshavn,no,8441,Understed Sogn,,834,21400000
DK050,813,Frederikshavn,no,8442,Karup Sogn,,118,7400000
DK050,813,Frederikshavn,no,8443,Volstrup Sogn,,3265,62300000
DK050,813,Frederikshavn,no,8444,Hørby Sogn,,1105,43000000
DK050,860,Hjørring,no,8444,Hørby Sogn,,71,0
DK050,813,Frederikshavn,no,8445,Torslev Sogn,,878,42600000
DK050,813,Frederikshavn,no,8446,Skæve Sogn,,1340,45600000
DK050,813,Frederikshavn,no,8447,Albæk Sogn,,1893,77900000
DK050,810,Brønderslev,no,8448,Voer Sogn,,1119,28600000
DK050,813,Frederikshavn,no,8448,Voer Sogn,,2,0
DK050,810,Brønderslev,no,8449,Hellevad Sogn,,1503,45300000
DK050,810,Brønderslev,no,8450,Ørum Sogn,,774,27700000
DK050,810,Brønderslev,no,8451,Dronninglund Sogn,,4966,77000000
DK050,810,Brønderslev,no,8452,Aså Sogn,,1522,32500000
DK050,860,Hjørring,no,8454,Sankt Catharinæ Sogn,,13888,10200000
DK050,860,Hjørring,no,8455,Sankt Hans Sogn,,4553,19800000
DK050,860,Hjørring,no,8456,Sankt Olai Sogn,,3916,21400000
DK050,860,Hjørring,no,8457,Ugilt Sogn,,1061,49500000
DK050,860,Hjørring,no,8458,Tårs Sogn,,3345,72100000
DK050,860,Hjørring,no,8459,Sindal Sogn,,3299,32700000
DK050,860,Hjørring,no,8460,Astrup Sogn,,1148,28800000
DK050,860,Hjørring,no,8461,Bjergby Sogn,,1155,18100000
DK050,860,Hjørring,no,8462,Mygdal Sogn,,582,28200000
DK050,860,Hjørring,no,8463,Horne Sogn,,984,10400000
DK050,860,Hjørring,no,8464,Asdal Sogn,,891,19800000
DK050,860,Hjørring,no,8465,Hirtshals Sogn,,5914,9400000
DK050,860,Hjørring,no,8466,Tornby Sogn,,1424,30200000
DK050,860,Hjørring,no,8467,Vidstrup Sogn,,355,8200000
DK050,860,Hjørring,no,8468,Skallerup Sogn,,506,28500000
DK050,860,Hjørring,no,8469,Vennebjerg Sogn,,453,15700000
DK050,860,Hjørring,no,8470,Rubjerg Sogn,,348,14900000
DK050,860,Hjørring,no,8471,Lyngby Sogn,,151,5600000
DK050,860,Hjørring,no,8472,Jelstrup Sogn,,562,16400000
DK050,860,Hjørring,no,8473,Mårup Sogn,,611,6400000
DK050,860,Hjørring,no,8474,Harritslev Sogn,,185,8900000
DK050,860,Hjørring,no,8475,Rakkeby Sogn,,534,11100000
DK050,813,Frederikshavn,no,8476,Frederikshavn Sogn,,8043,6100000
DK050,813,Frederikshavn,no,8478,Abildgård Sogn,,8621,6200000
DK050,813,Frederikshavn,no,8479,Bangsbostrand Sogn,,6757,7700000
DK050,813,Frederikshavn,no,8480,Skagen Sogn,,8136,33900000
DK050,813,Frederikshavn,no,8481,Råbjerg Sogn,,1753,72600000
DK050,860,Hjørring,no,8482,Tversted Sogn,,875,36700000
DK050,860,Hjørring,no,8483,Uggerby Sogn,,464,19700000
DK041,791,Viborg,no,8484,Sahl Sogn,,525,24000000
DK041,791,Viborg,no,8485,Gullev Sogn,,516,11400000
DK042,710,Favrskov,no,8486,Hvorslev Sogn,,371,12600000
DK042,710,Favrskov,no,8487,Gerning Sogn,,344,19300000
DK042,710,Favrskov,no,8488,Vellev Sogn,,548,22600000
DK042,710,Favrskov,no,8489,Vejerslev Sogn,,398,15900000
DK042,710,Favrskov,no,8490,Aidt Sogn,,732,11600000
DK042,710,Favrskov,no,8491,Thorsø Sogn,,1639,7600000
DK042,710,Favrskov,no,8492,Houlbjerg Sogn,,629,23600000
DK042,710,Favrskov,no,8493,Granslev Sogn,,404,16900000
DK042,710,Favrskov,no,8494,Haurum Sogn,,326,12900000
DK042,710,Favrskov,no,8495,Sall Sogn,,513,13200000
DK042,740,Silkeborg,no,8496,Balle Sogn,,11125,23400000
DK041,791,Viborg,no,8497,Tårup Sogn,,430,26600000
DK041,791,Viborg,no,8498,Kvols Sogn,,121,6600000
DK041,779,Skive,no,8499,Kobberup Sogn,,1324,13800000
DK041,791,Viborg,no,8499,Kobberup Sogn,,277,17800000
DK041,791,Viborg,no,8500,Stoholm Sogn,,2734,19000000
DK041,791,Viborg,no,8501,Sparkær Sogn,,828,16400000
DK041,791,Viborg,no,8502,Gammelstrup Sogn,,139,11300000
DK041,791,Viborg,no,8503,Daugbjerg Sogn,,474,33600000
DK041,791,Viborg,no,8504,Mønsted Sogn,,934,29400000
DK041,791,Viborg,no,8505,Smollerup Sogn,,350,18400000
DK041,791,Viborg,no,8506,Vridsted Sogn,,692,13800000
DK041,791,Viborg,no,8507,Fly Sogn,,453,19500000
DK041,791,Viborg,no,8508,Vroue Sogn,,607,25000000
DK041,791,Viborg,no,8509,Resen Sogn,,205,25200000
DK042,730,Randers,no,8510,Nørbæk Sogn,,238,13000000
DK042,730,Randers,no,8511,Sønderbæk Sogn,,316,13500000
DK042,730,Randers,no,8512,Læsten Sogn,,199,7600000
DK042,730,Randers,no,8513,Øster Bjerregrav Sogn,,1411,16800000
DK042,730,Randers,no,8514,Ålum Sogn,,622,27100000
DK042,730,Randers,no,8515,Tånum Sogn,,413,11100000
DK042,730,Randers,no,8516,Hornbæk Sogn,,3645,8300000
DK050,820,Vesthimmerlands,no,8517,Vesterbølle Sogn,,345,25000000
DK050,820,Vesthimmerlands,no,8518,Østerbølle Sogn,,271,14800000
DK050,820,Vesthimmerlands,no,8519,Gedsted Sogn,,1051,14700000
DK050,820,Vesthimmerlands,no,8520,Fjelsø Sogn,,510,21700000
DK041,791,Viborg,no,8521,Simested Sogn,,28,1100000
DK050,820,Vesthimmerlands,no,8521,Simested Sogn,,674,29900000
DK050,846,Mariagerfjord,no,8521,Simested Sogn,,62,6800000
DK050,820,Vesthimmerlands,no,8522,Testrup Sogn,,196,11700000
DK041,791,Viborg,no,8523,Hvam Sogn,,531,12700000
DK050,820,Vesthimmerlands,no,8523,Hvam Sogn,,24,2700000
DK041,791,Viborg,no,8524,Hvilsom Sogn,,58,5200000
DK050,846,Mariagerfjord,no,8524,Hvilsom Sogn,,495,21100000
DK041,791,Viborg,no,8525,Hersom Sogn,,275,16400000
DK041,791,Viborg,no,8526,Vester Bjerregrav Sogn,,599,12500000
DK041,791,Viborg,no,8527,Klejtrup Sogn,,1272,28100000
DK041,791,Viborg,no,8528,Vester Tostrup Sogn,,1194,21400000
DK041,791,Viborg,no,8529,Roum Sogn,,784,26100000
DK041,791,Viborg,no,8530,Låstrup Sogn,,381,20100000
DK041,791,Viborg,no,8531,Skals Sogn,,2208,27000000
DK041,791,Viborg,no,8532,Ulbjerg Sogn,,949,39900000
DK041,791,Viborg,no,8533,Lynderup Sogn,,235,19800000
DK041,791,Viborg,no,8534,Dollerup Sogn,,2026,30300000
DK041,791,Viborg,no,8535,Finderup Sogn,,389,25000000
DK041,791,Viborg,no,8536,Ravnstrup Sogn,,612,17600000
DK042,710,Favrskov,no,8537,Skjød Sogn,,507,17100000
DK041,779,Skive,no,8538,Durup Sogn,,901,7300000
DK041,779,Skive,no,8539,Tøndering Sogn,,294,9100000
DK041,779,Skive,no,8540,Roslev Sogn,,1406,8100000
DK041,779,Skive,no,8541,Rybjerg Sogn,,216,14600000
DK041,779,Skive,no,8542,Hjerk Sogn,,347,16200000
DK041,779,Skive,no,8543,Harre Sogn,,304,10900000
DK041,779,Skive,no,8544,Nautrup Sogn,,280,12100000
DK041,779,Skive,no,8545,Vile Sogn,,152,9000000
DK041,779,Skive,no,8546,Glyngøre Sogn,,1592,2900000
DK041,779,Skive,no,8547,Sæby Sogn,,155,8600000
DK041,779,Skive,no,8548,Fur Sogn,,765,22100000
DK041,779,Skive,no,8549,Rødding Sogn,,1441,26500000
DK041,779,Skive,no,8550,Lihme Sogn,,707,24600000
DK041,779,Skive,no,8551,Balling Sogn,,1284,13400000
DK041,779,Skive,no,8552,Volling Sogn,,102,6400000
DK041,779,Skive,no,8553,Krejbjerg Sogn,,328,19000000
DK041,779,Skive,no,8554,Håsum Sogn,,225,13600000
DK041,779,Skive,no,8555,Ramsing Sogn,,511,12400000
DK041,779,Skive,no,8556,Lem Sogn,,877,17400000
DK041,779,Skive,no,8557,Vejby Sogn,,169,6700000
DK041,779,Skive,no,8558,Højslev Sogn,,1609,33900000
DK041,779,Skive,no,8559,Dommerby Sogn,,1166,12100000
DK041,779,Skive,no,8560,Lundø Sogn,,142,5400000
DK041,779,Skive,no,8561,Ørslevkloster Sogn,,1020,33200000
DK041,779,Skive,no,8562,Ørum Sogn,,193,15600000
DK041,791,Viborg,no,8563,Vorde Sogn,,1196,21000000
DK041,791,Viborg,no,8564,Fiskbæk Sogn,,1535,13400000
DK041,791,Viborg,no,8565,Romlund Sogn,,259,15900000
DK041,791,Viborg,no,8566,Rødding Sogn,,1337,29900000
DK041,791,Viborg,no,8567,Løvel Sogn,,1027,29600000
DK041,791,Viborg,no,8568,Pederstrup Sogn,,92,12000000
DK041,791,Viborg,no,8569,Vammen Sogn,,796,22400000
DK041,791,Viborg,no,8570,Lindum Sogn,,330,21500000
DK041,791,Viborg,no,8571,Bigum Sogn,,104,9600000
DK041,779,Skive,no,8572,Skive Sogn,,10328,11800000
DK041,779,Skive,no,8573,Resen Sogn,,3320,6700000
DK041,779,Skive,no,8574,Hem Sogn,,711,10800000
DK041,779,Skive,no,8575,Hindborg Sogn,,114,7100000
DK041,779,Skive,no,8576,Dølby Sogn,,190,12400000
DK041,779,Skive,no,8577,Oddense Sogn,,857,19400000
DK041,779,Skive,no,8578,Otting Sogn,,80,5300000
DK041,779,Skive,no,8579,Brøndum Sogn,,230,11100000
DK041,779,Skive,no,8580,Hvidbjerg Sogn,,441,11000000
DK041,779,Skive,no,8581,Selde Sogn,,484,15600000
DK041,779,Skive,no,8582,Åsted Sogn,,364,21200000
DK041,779,Skive,no,8583,Junget Sogn,,282,12700000
DK041,779,Skive,no,8584,Thorum Sogn,,295,16200000
DK041,779,Skive,no,8585,Grinderslev Sogn,,1255,28500000
DK041,779,Skive,no,8586,Grønning Sogn,,207,10800000
DK041,779,Skive,no,8587,Thise Sogn,,381,14800000
DK041,779,Skive,no,8588,Jebjerg Sogn,,1269,12200000
DK041,779,Skive,no,8589,Lyby Sogn,,387,16800000
DK042,740,Silkeborg,no,8590,Vium Sogn,,708,21400000
DK041,791,Viborg,no,8591,Lysgård Sogn,,542,13700000
DK042,740,Silkeborg,no,8592,Sjørslev Sogn,,1119,26900000
DK041,791,Viborg,no,8593,Almind Sogn,,1090,20900000
DK041,791,Viborg,no,8594,Højbjerg Sogn,,686,20600000
DK041,791,Viborg,no,8595,Elsborg Sogn,,494,8000000
DK042,740,Silkeborg,no,8596,Grønbæk Sogn,,2829,33800000
DK042,740,Silkeborg,no,8597,Levring Sogn,,570,20100000
DK042,740,Silkeborg,no,8598,Hørup Sogn,,5144,13400000
DK042,740,Silkeborg,no,8599,Hinge Sogn,,565,20000000
DK042,740,Silkeborg,no,8600,Vinderslev Sogn,,1205,25800000
DK042,740,Silkeborg,no,8601,Thorning Sogn,,2131,50100000
DK041,791,Viborg,no,8602,Frederiks Sogn,,2742,69200000
DK041,791,Viborg,no,8603,Karup Sogn,,3420,85600000
DK042,740,Silkeborg,no,8604,Serup Sogn,,681,16800000
DK042,740,Silkeborg,no,8605,Lemming Sogn,,725,18500000
DK042,740,Silkeborg,no,8606,Gødvad Sogn,,6665,17200000
DK042,740,Silkeborg,no,8607,Svostrup Sogn,,1384,31800000
DK042,740,Silkeborg,no,8608,Sejling Sogn,,895,10700000
DK042,740,Silkeborg,no,8609,Sinding Sogn,,494,9200000
DK042,740,Silkeborg,no,8610,Kragelund Sogn,,1261,36500000
DK042,740,Silkeborg,no,8611,Funder Sogn,,2623,28100000
DK041,756,Ikast-Brande,no,8612,Engesvang Sogn,,2839,57300000
DK041,791,Viborg,no,8613,Viborg Domsogn,,8385,6100000
DK041,791,Viborg,no,8614,Søndre Sogn,,7239,12400000
DK041,791,Viborg,no,8615,Asmild Sogn,,6146,15800000
DK041,791,Viborg,no,8616,Tapdrup Sogn,,707,12700000
DK041,791,Viborg,no,8617,Vinkel Sogn,,515,22400000
DK041,791,Viborg,no,8618,Sønder Rind Sogn,,656,14600000
DK041,791,Viborg,no,8619,Vindum Sogn,,2225,38300000
DK041,791,Viborg,no,8621,Mammen Sogn,,615,16200000
DK041,791,Viborg,no,8622,Bjerringbro Sogn,,4561,8100000
DK041,791,Viborg,no,8624,Lee Sogn,,340,16200000
DK041,791,Viborg,no,8625,Hjorthede Sogn,,333,15600000
DK042,710,Favrskov,no,8626,Vester Velling Sogn,,385,17000000
DK041,791,Viborg,no,8627,Skjern Sogn,,454,24700000
DK042,730,Randers,no,8628,Øster Velling Sogn,,298,8900000
DK042,730,Randers,no,8629,Helstrup Sogn,,276,7900000
DK042,730,Randers,no,8630,Grensten Sogn,,2215,12400000
DK042,730,Randers,no,8631,Langå Sogn,,3014,14800000
DK042,730,Randers,no,8632,Torup Sogn,,177,5400000
DK042,710,Favrskov,no,8633,Sønder Vinge Sogn,,359,12200000
DK041,791,Viborg,no,8634,Tjele Sogn,,386,23000000
DK041,791,Viborg,no,8635,Nørre Vinge Sogn,,87,7700000
DK041,791,Viborg,no,8636,Ørum Sogn,,1920,21300000
DK041,791,Viborg,no,8637,Viskum Sogn,,241,22900000
DK041,791,Viborg,no,8638,Vejrum Sogn,,646,14300000
DK041,791,Viborg,no,8639,Vorning Sogn,,474,24000000
DK041,791,Viborg,no,8640,Kvorning Sogn,,380,14300000
DK041,791,Viborg,no,8641,Hammershøj Sogn,,1044,13800000
DK050,787,Thisted,no,8642,Hillerslev Sogn,,959,32900000
DK050,787,Thisted,no,8643,Kåstrup Sogn,,89,7000000
DK050,787,Thisted,no,8644,Sennels Sogn,,1283,22300000
DK050,787,Thisted,no,8645,Hunstrup Sogn,,343,18800000
DK050,787,Thisted,no,8646,Østerild Sogn,,828,41200000
DK050,787,Thisted,no,8647,Hjardemål Sogn,,145,54400000
DK050,787,Thisted,no,8648,Vestervig Sogn,,1400,45800000
DK050,787,Thisted,no,8649,Agger Sogn,,339,16800000
DK050,787,Thisted,no,8650,Hurup Sogn,,2967,15100000
DK050,787,Thisted,no,8651,Boddum Sogn,,206,12600000
DK050,787,Thisted,no,8652,Ydby Sogn,,653,28000000
DK050,787,Thisted,no,8653,Helligsø Sogn,,161,6500000
DK050,787,Thisted,no,8654,Gettrup Sogn,,151,10800000
DK041,671,Struer,no,8655,Hvidbjerg Sogn,,1741,35700000
DK041,671,Struer,no,8656,Lyngs Sogn,,299,10400000
DK041,671,Struer,no,8657,Søndbjerg Sogn,,263,8800000
DK041,671,Struer,no,8658,Odby Sogn,,414,12600000
DK041,671,Struer,no,8659,Jegindø Sogn,,419,7800000
DK050,787,Thisted,no,8660,Snedsted Sogn,,1712,19900000
DK050,787,Thisted,no,8661,Nørhå Sogn,,190,17100000
DK050,787,Thisted,no,8662,Sønderhå Sogn,,303,17700000
DK050,787,Thisted,no,8663,Hørsted Sogn,,96,5700000
DK050,787,Thisted,no,8664,Harring Sogn,,142,7100000
DK050,787,Thisted,no,8665,Stagstrup Sogn,,955,14400000
DK050,787,Thisted,no,8666,Skyum Sogn,,284,12100000
DK050,787,Thisted,no,8667,Hørdum Sogn,,1262,15200000
DK050,773,Morsø,no,8668,Sejerslev Sogn,,600,20400000
DK050,773,Morsø,no,8669,Ejerslev Sogn,,167,8000000
DK050,773,Morsø,no,8670,Jørsby Sogn,,95,6500000
DK050,773,Morsø,no,8671,Flade Sogn,,323,12900000
DK050,773,Morsø,no,8672,Bjergby Sogn,,323,7700000
DK050,773,Morsø,no,8673,Alsted Sogn,,195,7900000
DK050,773,Morsø,no,8674,Sønder Dråby Sogn,,238,5700000
DK050,773,Morsø,no,8675,Solbjerg Sogn,,420,11300000
DK050,773,Morsø,no,8676,Sundby Sogn,,604,11400000
