NUTS_3,LAU1_NAT_CODE,LAU2_NAT_CODE,CHANGE,NAME_1,NAME_2_LAT,POP,AREA,,,,,,,,,,,,,,,,,DEGURBA,COASTAL,URAU_CITY_ID,URAU_CITY_NAME,URAU_KERNEL_ID,URAU_KERNEL_NAME,URAU_FUA_ID,URAU_FUA_NAME,GRD_POPL,URB_CLST_GRD_POPL,HDENS_CLST_GRD_POPL
IE025,03,19012,no,Curraghbeg,Curraghbeg,n.a,3560000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19013,no,Doire Fhíonáin,Darrynane,n.a,2879000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19014,no,Doire Ianna,Derriana,n.a,9592000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19015,no,An tImleach,Emlagh,n.a,3686000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19016,no,Glanbehy,Glanbehy,n.a,6207000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19017,no,Killinane,Killinane,n.a,5162000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19018,no,Lickeen,Lickeen,n.a,3494000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19019,no,Loch Luíoch,Loughcurrane,n.a,2873000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19020,no,Máistir Gaoithe,Mastergeehy,n.a,3048000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19021,no,Maum,Maum,n.a,4126000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19022,no,Portmagee,Portmagee,n.a,1677000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19023,no,Toghroinn Fhíonáin,St. Finan's,n.a,1481000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19024,no,Trian Iarthach,Teeranearagh,n.a,2670000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19025,no,Valencia,Valencia,n.a,2632000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19026,no,Ballinvoher,Ballinvoher,n.a,2465000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19027,no,An Baile Dubh,Ballyduff,n.a,3300000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19028,no,Ballynacourty,Ballynacourty,n.a,2229000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19029,no,Cé Bhréanainn,Brandon,n.a,2336000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19030,no,Castlegregory,Castlegregory,n.a,2527000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19031,no,An Clochán,Cloghane,n.a,3521000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19032,no,Deelis,Deelis,n.a,3350000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19033,no,An Daingean,Dingle,n.a,206000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19034,no,Dún Chaoin,Dunquin,n.a,1903000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19035,no,Dún Urlann,Dunurlin,n.a,1952000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19036,no,Na Gleannta,Glin,n.a,6238000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19037,no,Inch,Inch,n.a,2083000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19038,no,Cill Maoilchéadair,Kilmalkedar,n.a,2009000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19039,no,Cill Chuáin,Kilquane,n.a,3993000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19040,no,Cinn Aird,Kinard,n.a,2884000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19041,no,Lack,Lack,n.a,2301000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19042,no,Márthain,Marhin,n.a,1415000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19043,no,An Mhin Aird,Minard,n.a,2474000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19044,no,An Sráidbhaile,Stradbally,n.a,1863000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19045,no,Ceann Trá,Ventry,n.a,2277000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19046,no,Ardea,Ardea,n.a,3416000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19047,no,Banawn,Banawn,n.a,6628000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19048,no,Cappagh,Cappagh,n.a,4054000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19049,no,Castlecove,Castlecove,n.a,6612000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19050,no,Dawros,Dawros,n.a,5191000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19051,no,Dromore,Dromore,n.a,2097000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19052,no,Glanlee,Glanlee,n.a,6184000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19053,no,Glanlough,Glanlough,n.a,4204000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19054,no,Glanmore,Glanmore,n.a,7349000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19055,no,Greenane,Greenane,n.a,3190000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19056,no,Kenmare,Kenmare,n.a,5444000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19057,no,Kilgarvan,Kilgarvan,n.a,6774000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19058,no,Loughbrin,Loughbrin,n.a,6248000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19059,no,Reen,Reen,n.a,2107000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19060,no,Sneem,Sneem,n.a,6592000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19061,no,Tahilla,Tahilla,n.a,4210000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19062,no,Aghadoe,Aghadoe,n.a,1046000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19063,no,Aglish,Aglish,n.a,877000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19064,no,Ballyhar,Ballyhar,n.a,870000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19065,no,Brewsterfield,Brewsterfield,n.a,2819000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19066,no,Caragh,Caragh,n.a,3604000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19067,no,Churchtown,Churchtown,n.a,2696000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19068,no,Clydagh,Clydagh,n.a,6049000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19069,no,Coolies,Coolies,n.a,2974000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19070,no,Coom,Coom,n.a,7092000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19071,no,Curraghmore,Curraghmore,n.a,5266000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19072,no,Currans,Currans,n.a,1014000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19073,no,Doocarrig,Doocarrig,n.a,3848000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19074,no,Dromin,Dromin,n.a,2097000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19075,no,Dunloe,Dunloe,n.a,4107000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19076,no,Flesk,Flesk,n.a,5846000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19077,no,Headfort,Headfort,n.a,1831000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19078,no,Kilbonane,Kilbonane,n.a,1600000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19079,no,Kilcummin,Kilcummin,n.a,3855000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19080,no,Kilfelim,Kilfelim,n.a,1159000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19081,no,Kilgobnet,Kilgobnet,n.a,2878000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19082,no,Killarney Rural,Killarney Rural,n.a,4846000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE025,03,19083,no,Killeentierna,Killeentierna,n.a,3375000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19084,no,Killorglin,Killorglin,n.a,3614000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19085,no,Kilnanare,Kilnanare,n.a,3713000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19086,no,Knocknahoe,Knocknahoe,n.a,1684000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19087,no,Lahard,Lahard,n.a,1844000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19088,no,Milltown,Milltown,n.a,2755000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19089,no,Molahiffe,Molahiffe,n.a,3578000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19090,no,Muckross,Muckross,n.a,9377000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19091,no,Rathmore,Rathmore,n.a,4470000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19092,no,Rockfield,Rockfield,n.a,961000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19093,no,Ardagh,Ardagh,n.a,1548000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19094,no,Astee,Astee,n.a,2312000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19095,no,Ballincloher,Ballincloher,n.a,1242000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19096,no,Ballyconry,Ballyconry,n.a,1126000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19097,no,Ballyduff,Ballyduff,n.a,1307000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19098,no,Ballyegan,Ballyegan,n.a,1330000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19099,no,Ballyhorgan,Ballyhorgan,n.a,1823000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19100,no,Beal,Beal,n.a,802000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19101,no,Carrig,Carrig,n.a,1111000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19102,no,Causeway,Causeway,n.a,1148000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19103,no,Cloontubbrid,Cloontubbrid,n.a,1263000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19104,no,Drommartin,Drommartin,n.a,1780000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19105,no,Duagh,Duagh,n.a,1396000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19106,no,Ennismore,Ennismore,n.a,1798000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19107,no,Gullane,Gullane,n.a,1550000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19108,no,Gunsborough,Gunsborough,n.a,1668000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19109,no,Kilfeighny,Kilfeighny,n.a,3701000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19110,no,Killehenny,Killehenny,n.a,2047000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19111,no,Killury,Killury,n.a,1865000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19112,no,Kilmeany,Kilmeany,n.a,2573000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19113,no,Kilshenane,Kilshenane,n.a,3345000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19114,no,Kiltomy,Kiltomy,n.a,1677000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19115,no,Leitrim,Leitrim,n.a,1972000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19116,no,Lislaughtin,Lislaughtin,n.a,2566000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19117,no,Lisselton,Lisselton,n.a,2096000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19118,no,Listowel Rural,Listowel Rural,n.a,2817000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19119,no,Lixnaw,Lixnaw,n.a,1169000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19120,no,Moynsha,Moynsha,n.a,2017000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19121,no,Newtownsandes,Newtownsandes,n.a,3733000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19122,no,Rathea,Rathea,n.a,2378000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19123,no,Shronowen,Shronowen,n.a,1523000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19124,no,Tarbert,Tarbert,n.a,1734000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19125,no,Tarmon,Tarmon,n.a,2023000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19126,no,Trienearagh,Trienearagh,n.a,3049000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19127,no,Urlee,Urlee,n.a,1261000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19128,no,Abbeydorney,Abbeydorney,n.a,2584000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19129,no,Arabela,Arabela,n.a,2697000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19130,no,Ardfert,Ardfert,n.a,799000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19131,no,Ballyegan,Ballyegan,n.a,1418000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19132,no,Ballyheige,Ballyheige,n.a,2312000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19133,no,Ballynahaglish,Ballynahaglish,n.a,1929000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19134,no,Ballynorig,Ballynorig,n.a,1783000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19135,no,Ballyseedy,Ballyseedy,n.a,2068000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE025,03,19136,no,Banna,Banna,n.a,1996000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19137,no,Baurtregaum,Baurtregaum,n.a,2590000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19138,no,Blennerville,Blennerville,n.a,1287000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19139,no,Boolteens,Boolteens,n.a,2160000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19140,no,Brosna,Brosna,n.a,2363000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19141,no,Carker,Carker,n.a,2165000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19142,no,Castleisland,Castleisland,n.a,3633000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19143,no,Clogherbrien,Clogherbrien,n.a,2259000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19144,no,Cordal,Cordal,n.a,2376000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19145,no,Crinny,Crinny,n.a,1675000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19146,no,Derreen,Derreen,n.a,2154000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19147,no,Doon,Doon,n.a,1042000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19148,no,Gneeves,Gneeves,n.a,2475000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19149,no,Kerryhead,Kerryhead,n.a,2180000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19150,no,Kilflyn,Kilflyn,n.a,1902000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19151,no,Kilgarrylander,Kilgarrylander,n.a,3313000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19152,no,Kilgobban,Kilgobban,n.a,3316000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19153,no,Killahan,Killahan,n.a,1491000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19154,no,Kilmurry,Kilmurry,n.a,2477000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19155,no,Kiltallagh,Kiltallagh,n.a,1925000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19156,no,Knockglass,Knockglass,n.a,902000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19157,no,Knocknagashel,Knocknagashel,n.a,4122000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19158,no,Lackabaun,Lackabaun,n.a,2917000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19159,no,Millbrook,Millbrook,n.a,3151000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19160,no,Mount Eagle,Mount Eagle,n.a,3667000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19161,no,Nohaval,Nohaval,n.a,2497000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19162,no,O'Brennan,O'Brennan,n.a,2946000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19163,no,Ratass,Ratass,n.a,1643000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19164,no,Scartaglin,Scartaglin,n.a,2064000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE025,03,19165,no,Tralee Rural,Tralee Rural,n.a,2638000,,,,,,,,,,,,,,,,,2,,,,,,,,,,
IE025,03,19166,no,Tubrid,Tubrid,n.a,2483000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,02,20001,no,Abbey A,Abbey A,n.a,276000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20002,no,Abbey B,Abbey B,n.a,100000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20003,no,Abbey C,Abbey C,n.a,12000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20004,no,Abbey D,Abbey D,n.a,33000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20005,no,Ballinacurra A,Ballinacurra A,n.a,203000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20006,no,Ballinacurra B,Ballinacurra B,n.a,68000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20007,no,Ballynanty,Ballynanty,n.a,130000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20008,no,Castle A,Castle A,n.a,31000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20009,no,Castle B,Castle B,n.a,17000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20010,no,Castle C,Castle C,n.a,72000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20011,no,Castle D,Castle D,n.a,119000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20012,no,Coolraine,Coolraine,n.a,52000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20013,no,Custom House,Custom House,n.a,17000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20014,no,Dock A,Dock A,n.a,18000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20015,no,Dock B,Dock B,n.a,15000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20016,no,Dock C,Dock C,n.a,28000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20017,no,Dock D,Dock D,n.a,69000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20018,no,Farranshone,Farranshone,n.a,28000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20019,no,Galvone A,Galvone A,n.a,80000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20020,no,Galvone B,Galvone B,n.a,63000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20021,no,Glentworth A,Glentworth A,n.a,26000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20022,no,Glentworth B,Glentworth B,n.a,26000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20023,no,Glentworth C,Glentworth C,n.a,21000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20024,no,John's A,John's A,n.a,47000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20025,no,John's B,John's B,n.a,32000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20026,no,John's C,John's C,n.a,7000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20027,no,Killeely A,Killeely A,n.a,61000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20028,no,Killeely B,Killeely B,n.a,15000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20029,no,Market,Market,n.a,23000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20030,no,Prospect A,Prospect A,n.a,17000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20031,no,Prospect B,Prospect B,n.a,19000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20032,no,Rathbane,Rathbane,n.a,57000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20033,no,St. Laurence,St. Laurence,n.a,80000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20034,no,Shannon A,Shannon A,n.a,16000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20035,no,Shannon B,Shannon B,n.a,18000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20036,no,Singland A,Singland A,n.a,32000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20037,no,Singland B,Singland B,n.a,107000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,02,20065,no,Limerick North Rural,Limerick North Rural,n.a,1429000,,,,,,,,,,,,,,,,,1,,,,,,,,,,
IE023,03,21001,no,Abbeyville,Abbeyville,n.a,1349000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21002,no,Adare North,Adare North,n.a,1794000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21003,no,Adare South,Adare South,n.a,2196000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21004,no,Ballingarry,Ballingarry,n.a,1769000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21005,no,Ballyagran,Ballyagran,n.a,1663000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21006,no,Ballygrennan,Ballygrennan,n.a,1640000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21007,no,Ballynabanoge,Ballynabanoge,n.a,1467000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21008,no,Ballynoe,Ballynoe,n.a,2331000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21009,no,Castletown,Castletown,n.a,2038000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21010,no,Coolrus,Coolrus,n.a,1961000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21011,no,Crean,Crean,n.a,1450000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21012,no,Crecora,Crecora,n.a,1316000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21013,no,Croom,Croom,n.a,1816000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21014,no,Dunnaman,Dunnaman,n.a,1807000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21015,no,Fedamore,Fedamore,n.a,1987000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21016,no,Garrane,Garrane,n.a,1127000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21017,no,Grange,Grange,n.a,1637000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21018,no,Kilfinny,Kilfinny,n.a,1492000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21019,no,Kilpeacon,Kilpeacon,n.a,1648000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21020,no,Rathmore,Rathmore,n.a,1275000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21021,no,Fleanmore,Fleanmore,n.a,1584000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21022,no,Glin,Glin,n.a,3229000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21023,no,Kilfergus,Kilfergus,n.a,2676000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21024,no,Kilmoylan,Kilmoylan,n.a,3616000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21025,no,Ardpatrick,Ardpatrick,n.a,2098000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21026,no,Athlacca,Athlacca,n.a,1723000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21027,no,Ballymacshaneboy,Ballymacshaneboy,n.a,2436000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21028,no,Bruff,Bruff,n.a,1993000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21029,no,Bruree,Bruree,n.a,2001000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21030,no,Bulgaden,Bulgaden,n.a,1464000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21031,no,Cahercorney,Cahercorney,n.a,1788000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21032,no,Colmanswell,Colmanswell,n.a,3019000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21033,no,Darragh,Darragh,n.a,1853000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21034,no,Dromin,Dromin,n.a,2597000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21035,no,Emlygrennan,Emlygrennan,n.a,2536000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21036,no,Glenbrohane,Glenbrohane,n.a,2009000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21037,no,Griston,Griston,n.a,1610000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21038,no,Hospital,Hospital,n.a,2216000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
IE023,03,21039,no,Kilfinnane,Kilfinnane,n.a,2772000,,,,,,,,,,,,,,,,,3,,,,,,,,,,
