NUTS_3,LAU1_NAT_CODE,LAU2_NAT_CODE,CHANGE,NAME_1,NAME_2_LAT,POP 2015,AREA
ITH33,n.a.,025052,no,Sappada,Sappada,1317,62061700
ITH33,n.a.,025053,no,Sedico,Sedico,9997,91204300
ITH33,n.a.,025054,no,Selva di Cadore,Selva di Cadore,520,33327100
ITH33,n.a.,025055,no,Seren del Grappa,Seren del Grappa,2448,62529700
ITH33,n.a.,025056,no,Sospirolo,Sospirolo,3140,65859000
ITH33,n.a.,025057,no,Soverzene,Soverzene,389,14793400
ITH33,n.a.,025058,no,Sovramonte,Sovramonte,1444,50546500
ITH33,n.a.,025059,no,Taibon Agordino,Taibon Agordino,1759,90059900
ITH33,n.a.,025060,no,Tambre,Tambre,1371,45272800
ITH33,n.a.,025061,no,Trichiana,Trichiana,4868,43964400
ITH33,n.a.,025062,no,Vallada Agordina,Vallada Agordina,489,12999100
ITH33,n.a.,025063,no,Valle di Cadore,Valle di Cadore,1964,40640000
ITH33,n.a.,025065,no,Vigo di Cadore,Vigo di Cadore,1440,70065000
ITH33,n.a.,025066,no,Vodo Cadore,Vodo Cadore,853,46877300
ITH33,n.a.,025067,no,Voltago Agordino,Voltago Agordino,862,23469700
ITH33,n.a.,025068,no,Zoldo Alto,Zoldo Alto,912,61801100
ITH33,n.a.,025069,no,Zoppè di Cadore,Zoppè di Cadore,229,4331900
ITH33,n.a.,025070,no,Quero Vas,Quero Vas,3237,45915200
ITH33,n.a.,025071,no,Longarone,Longarone,5359,122359100
ITH34,n.a.,026001,no,Altivole,Altivole,6911,21947000
ITH34,n.a.,026002,no,Arcade,Arcade,4470,8272500
ITH34,n.a.,026003,no,Asolo,Asolo,9128,25367100
ITH34,n.a.,026004,no,Borso del Grappa,Borso del Grappa,5924,33139500
ITH34,n.a.,026005,no,Breda di Piave,Breda di Piave,7851,25761200
ITH34,n.a.,026006,no,Caerano di San Marco,Caerano di San Marco,8017,12088700
ITH34,n.a.,026007,no,Cappella Maggiore,Cappella Maggiore,4710,11089300
ITH34,n.a.,026008,no,Carbonera,Carbonera,11190,19882900
ITH34,n.a.,026009,no,Casale sul Sile,Casale sul Sile,13018,26918600
ITH34,n.a.,026010,no,Casier,Casier,11341,13426100
ITH34,n.a.,026011,no,Castelcucco,Castelcucco,2215,8791700
ITH34,n.a.,026012,no,Castelfranco Veneto,Castelfranco Veneto,33234,51609800
ITH34,n.a.,026013,no,Castello di Godego,Castello di Godego,7177,18132000
ITH34,n.a.,026014,no,Cavaso del Tomba,Cavaso del Tomba,2960,18973300
ITH34,n.a.,026015,no,Cessalto,Cessalto,3849,28177700
ITH34,n.a.,026016,no,Chiarano,Chiarano,3731,19923800
ITH34,n.a.,026017,no,Cimadolmo,Cimadolmo,3393,17896000
ITH34,n.a.,026018,no,Cison di Valmarino,Cison di Valmarino,2647,28812400
ITH34,n.a.,026019,no,Codognè,Codognè,5343,21751000
ITH34,n.a.,026020,no,Colle Umberto,Colle Umberto,5111,13579900
ITH34,n.a.,026021,no,Conegliano,Conegliano,34891,36383400
ITH34,n.a.,026022,no,Cordignano,Cordignano,7020,26245900
ITH34,n.a.,026023,no,Cornuda,Cornuda,6267,12510300
ITH34,n.a.,026024,no,Crespano del Grappa,Crespano del Grappa,4520,17810300
ITH34,n.a.,026025,no,Crocetta del Montello,Crocetta del Montello,6080,26568700
ITH34,n.a.,026026,no,Farra di Soligo,Farra di Soligo,8913,28340300
ITH34,n.a.,026027,no,Follina,Follina,3873,24081800
ITH34,n.a.,026028,no,Fontanelle,Fontanelle,5774,35353400
ITH34,n.a.,026029,no,Fonte,Fonte,5923,14596900
ITH34,n.a.,026030,no,Fregona,Fregona,3013,42723000
ITH34,n.a.,026031,no,Gaiarine,Gaiarine,6110,28776200
ITH34,n.a.,026032,no,Giavera del Montello,Giavera del Montello,5142,20188000
ITH34,n.a.,026033,no,Godega di Sant'Urbano,Godega di Sant'Urbano,6062,24342400
ITH34,n.a.,026034,no,Gorgo al Monticano,Gorgo al Monticano,4190,27089300
ITH34,n.a.,026035,no,Istrana,Istrana,9299,26478000
ITH34,n.a.,026036,no,Loria,Loria,9310,23250800
ITH34,n.a.,026037,no,Mansuè,Mansuè,5008,27095100
ITH34,n.a.,026038,no,Mareno di Piave,Mareno di Piave,9661,27771000
ITH34,n.a.,026039,no,Maser,Maser,5070,25854300
ITH34,n.a.,026040,no,Maserada sul Piave,Maserada sul Piave,9380,28770000
ITH34,n.a.,026041,no,Meduna di Livenza,Meduna di Livenza,2861,15379000
ITH34,n.a.,026042,no,Miane,Miane,3329,30884100
ITH34,n.a.,026043,no,Mogliano Veneto,Mogliano Veneto,27659,46256800
ITH34,n.a.,026044,no,Monastier di Treviso,Monastier di Treviso,4276,25261600
ITH34,n.a.,026045,no,Monfumo,Monfumo,1398,11454900
ITH34,n.a.,026046,no,Montebelluna,Montebelluna,31228,49007000
ITH34,n.a.,026047,no,Morgano,Morgano,4487,11761200
ITH34,n.a.,026048,no,Moriago della Battaglia,Moriago della Battaglia,2761,13757500
ITH34,n.a.,026049,no,Motta di Livenza,Motta di Livenza,10768,37778000
ITH34,n.a.,026050,no,Nervesa della Battaglia,Nervesa della Battaglia,6789,34973200
ITH34,n.a.,026051,no,Oderzo,Oderzo,20379,42353800
ITH34,n.a.,026052,no,Ormelle,Ormelle,4478,18827200
ITH34,n.a.,026053,no,Orsago,Orsago,3873,10706700
ITH34,n.a.,026054,no,Paderno del Grappa,Paderno del Grappa,2192,19528700
ITH34,n.a.,026055,no,Paese,Paese,21968,38089600
ITH34,n.a.,026056,no,Pederobba,Pederobba,7451,27316900
ITH34,n.a.,026057,no,Pieve di Soligo,Pieve di Soligo,12106,19023100
ITH34,n.a.,026058,no,Ponte di Piave,Ponte di Piave,8342,32436200
ITH34,n.a.,026059,no,Ponzano Veneto,Ponzano Veneto,12540,22270700
ITH34,n.a.,026060,no,Portobuffolè,Portobuffolè,755,5079800
ITH34,n.a.,026061,no,Possagno,Possagno,2177,12110400
ITH34,n.a.,026062,no,Povegliano,Povegliano,5251,12914800
ITH34,n.a.,026063,no,Preganziol,Preganziol,16749,23103900
ITH34,n.a.,026064,no,Quinto di Treviso,Quinto di Treviso,9844,19040600
ITH34,n.a.,026065,no,Refrontolo,Refrontolo,1747,13035100
ITH34,n.a.,026066,no,Resana,Resana,9522,24891500
ITH34,n.a.,026067,no,Revine Lago,Revine Lago,2208,18793000
ITH34,n.a.,026068,no,Riese Pio X,Riese Pio X,11067,30644100
ITH34,n.a.,026069,no,Roncade,Roncade,14369,61777100
ITH34,n.a.,026070,no,Salgareda,Salgareda,6688,27551400
ITH34,n.a.,026071,no,San Biagio di Callalta,San Biagio di Callalta,12950,48505100
ITH34,n.a.,026072,no,San Fior,San Fior,6970,17817000
ITH34,n.a.,026073,no,San Pietro di Feletto,San Pietro di Feletto,5321,19258800
ITH34,n.a.,026074,no,San Polo di Piave,San Polo di Piave,4857,20982800
ITH34,n.a.,026075,no,Santa Lucia di Piave,Santa Lucia di Piave,9151,19810100
ITH34,n.a.,026076,no,San Vendemiano,San Vendemiano,10054,18506000
ITH34,n.a.,026077,no,San Zenone degli Ezzelini,San Zenone degli Ezzelini,7411,19966400
ITH34,n.a.,026078,no,Sarmede,Sarmede,3086,18013700
ITH34,n.a.,026079,no,Segusino,Segusino,1887,18227700
ITH34,n.a.,026080,no,Sernaglia della Battaglia,Sernaglia della Battaglia,6202,20151500
ITH34,n.a.,026081,no,Silea,Silea,10167,18953400
ITH34,n.a.,026082,no,Spresiano,Spresiano,12176,25725100
ITH34,n.a.,026083,no,Susegana,Susegana,11835,44098700
ITH34,n.a.,026084,no,Tarzo,Tarzo,4399,23906300
ITH34,n.a.,026085,no,Trevignano,Trevignano,10761,26495000
ITH34,n.a.,026086,no,Treviso,Treviso,83731,55579500
ITH34,n.a.,026087,no,Valdobbiadene,Valdobbiadene,10388,62895100
ITH34,n.a.,026088,no,Vazzola,Vazzola,6969,26159500
ITH34,n.a.,026089,no,Vedelago,Vedelago,16873,61849800
ITH34,n.a.,026090,no,Vidor,Vidor,3766,13426100
ITH34,n.a.,026091,no,Villorba,Villorba,18056,30534100
ITH34,n.a.,026092,no,Vittorio Veneto,Vittorio Veneto,28232,82803500
ITH34,n.a.,026093,no,Volpago del Montello,Volpago del Montello,10151,44822800
ITH34,n.a.,026094,no,Zenson di Piave,Zenson di Piave,1805,9496200
ITH34,n.a.,026095,no,Zero Branco,Zero Branco,11261,26064100
ITH35,n.a.,027001,no,Annone Veneto,Annone Veneto,3954,25935200
ITH35,n.a.,027002,no,Campagna Lupia,Campagna Lupia,7142,87592300
ITH35,n.a.,027003,no,Campolongo Maggiore,Campolongo Maggiore,10550,23614900
ITH35,n.a.,027004,no,Camponogara,Camponogara,13154,21299400
ITH35,n.a.,027005,no,Caorle,Caorle,11672,153836300
ITH35,n.a.,027006,no,Cavarzere,Cavarzere,14193,140439600
ITH35,n.a.,027007,no,Ceggia,Ceggia,6196,22104200
ITH35,n.a.,027008,no,Chioggia,Chioggia,49706,187914100
ITH35,n.a.,027009,no,Cinto Caomaggiore,Cinto Caomaggiore,3243,21322700
ITH35,n.a.,027010,no,Cona,Cona,2985,65112100
ITH35,n.a.,027011,no,Concordia Sagittaria,Concordia Sagittaria,10386,66835900
ITH35,n.a.,027012,no,Dolo,Dolo,14888,24284300
ITH35,n.a.,027013,no,Eraclea,Eraclea,12396,95454900
ITH35,n.a.,027014,no,Fiesso d'Artico,Fiesso d'Artico,8124,6310500
ITH35,n.a.,027015,no,Fossalta di Piave,Fossalta di Piave,4114,9640300
ITH35,n.a.,027016,no,Fossalta di Portogruaro,Fossalta di Portogruaro,6054,31104800
ITH35,n.a.,027017,no,Fossò,Fossò,7008,10182400
ITH35,n.a.,027018,no,Gruaro,Gruaro,2811,17488300
ITH35,n.a.,027019,no,Jesolo,Jesolo,26122,96398100
ITH35,n.a.,027020,no,Marcon,Marcon,17380,25547600
ITH35,n.a.,027021,no,Martellago,Martellago,21528,20170900
ITH35,n.a.,027022,no,Meolo,Meolo,6427,26612400
ITH35,n.a.,027023,no,Mira,Mira,38575,99135900
ITH35,n.a.,027024,no,Mirano,Mirano,27045,45630900
ITH35,n.a.,027025,no,Musile di Piave,Musile di Piave,11522,44869100
ITH35,n.a.,027026,no,Noale,Noale,15969,24690100
ITH35,n.a.,027027,no,Noventa di Piave,Noventa di Piave,6985,17996300
ITH35,n.a.,027028,no,Pianiga,Pianiga,12280,20070400
ITH35,n.a.,027029,no,Portogruaro,Portogruaro,25142,102312400
ITH35,n.a.,027030,no,Pramaggiore,Pramaggiore,4654,24219900
ITH35,n.a.,027031,no,Quarto d'Altino,Quarto d'Altino,8200,28329000
ITH35,n.a.,027032,no,Salzano,Salzano,12777,17183800
ITH35,n.a.,027033,no,San Donà di Piave,San Donà di Piave,41778,78878000
ITH35,n.a.,027034,no,San Michele al Tagliamento,San Michele al Tagliamento,11930,114388500
ITH35,n.a.,027035,no,Santa Maria di Sala,Santa Maria di Sala,17602,28051400
ITH35,n.a.,027036,no,San Stino di Livenza,San Stino di Livenza,12928,67967600
ITH35,n.a.,027037,no,Scorzè,Scorzè,18863,33287700
ITH35,n.a.,027038,no,Spinea,Spinea,27927,14959100
ITH35,n.a.,027039,no,Stra,Stra,7627,8815600
ITH35,n.a.,027040,no,Teglio Veneto,Teglio Veneto,2285,11443100
ITH35,n.a.,027041,no,Torre di Mosto,Torre di Mosto,4749,37998600
ITH35,n.a.,027042,no,Venezia,Venezia,263352,415898800
ITH35,n.a.,027043,no,Vigonovo,Vigonovo,9972,12865900
ITH35,n.a.,027044,no,Cavallino-Treporti,Cavallino-Treporti,13501,44714500
ITH36,n.a.,028001,no,Abano Terme,Abano Terme,19950,21408400
ITH36,n.a.,028002,no,Agna,Agna,3368,18804400
ITH36,n.a.,028003,no,Albignasego,Albignasego,25577,21155600
ITH36,n.a.,028004,no,Anguillara Veneta,Anguillara Veneta,4451,21665300
ITH36,n.a.,028005,no,Arquà Petrarca,Arquà Petrarca,1874,12516000
ITH36,n.a.,028006,no,Arre,Arre,2152,12344100
ITH36,n.a.,028007,no,Arzergrande,Arzergrande,4767,13643000
ITH36,n.a.,028008,no,Bagnoli di Sopra,Bagnoli di Sopra,3618,34977600
ITH36,n.a.,028009,no,Baone,Baone,3110,24419900
ITH36,n.a.,028010,no,Barbona,Barbona,671,8586700
ITH36,n.a.,028011,no,Battaglia Terme,Battaglia Terme,3881,6229200
ITH36,n.a.,028012,no,Boara Pisani,Boara Pisani,2555,16661600
ITH36,n.a.,028013,no,Borgoricco,Borgoricco,8755,20394100
ITH36,n.a.,028014,no,Bovolenta,Bovolenta,3482,22780200
ITH36,n.a.,028015,no,Brugine,Brugine,7034,19547300
ITH36,n.a.,028016,no,Cadoneghe,Cadoneghe,16206,12925100
ITH36,n.a.,028017,no,Campodarsego,Campodarsego,14668,25718600
ITH36,n.a.,028018,no,Campodoro,Campodoro,2685,11224300
ITH36,n.a.,028019,no,Camposampiero,Camposampiero,12134,21124800
ITH36,n.a.,028020,no,Campo San Martino,Campo San Martino,5752,13160100
ITH36,n.a.,028021,no,Candiana,Candiana,2393,22268400
ITH36,n.a.,028022,no,Carceri,Carceri,1580,9808200
ITH36,n.a.,028023,no,Carmignano di Brenta,Carmignano di Brenta,7621,14681700
ITH36,n.a.,028026,no,Cartura,Cartura,4665,16278700
ITH36,n.a.,028027,no,Casale di Scodosia,Casale di Scodosia,4859,21315500
ITH36,n.a.,028028,no,Casalserugo,Casalserugo,5348,15504500
ITH36,n.a.,028029,no,Castelbaldo,Castelbaldo,1549,15174700
ITH36,n.a.,028030,no,Cervarese Santa Croce,Cervarese Santa Croce,5747,17705200
ITH36,n.a.,028031,no,Cinto Euganeo,Cinto Euganeo,2025,19757200
ITH36,n.a.,028032,no,Cittadella,Cittadella,20155,36678800
ITH36,n.a.,028033,no,Codevigo,Codevigo,6440,70019200
ITH36,n.a.,028034,no,Conselve,Conselve,10302,24286400
ITH36,n.a.,028035,no,Correzzola,Correzzola,5298,42326300
ITH36,n.a.,028036,no,Curtarolo,Curtarolo,7325,14729200
ITH36,n.a.,028037,no,Este,Este,16562,32807900
ITH36,n.a.,028038,no,Fontaniva,Fontaniva,8170,20611400
ITH36,n.a.,028039,no,Galliera Veneta,Galliera Veneta,7146,8954300
ITH36,n.a.,028040,no,Galzignano Terme,Galzignano Terme,4371,18200900
ITH36,n.a.,028041,no,Gazzo,Gazzo,4307,22710000
ITH36,n.a.,028042,no,Grantorto,Grantorto,4666,14103100
ITH36,n.a.,028043,no,Granze,Granze,2041,11473600
ITH36,n.a.,028044,no,Legnaro,Legnaro,8797,14914000
ITH36,n.a.,028045,no,Limena,Limena,7952,15155500
ITH36,n.a.,028046,no,Loreggia,Loreggia,7598,19116100
ITH36,n.a.,028047,no,Lozzo Atestino,Lozzo Atestino,3158,24073500
ITH36,n.a.,028048,no,Maserà di Padova,Maserà di Padova,9081,17582400
ITH36,n.a.,028049,no,Masi,Masi,1805,13765100
ITH36,n.a.,028050,no,Massanzago,Massanzago,6045,13223000
ITH36,n.a.,028051,no,Megliadino San Fidenzio,Megliadino San Fidenzio,1939,15709200
ITH36,n.a.,028052,no,Megliadino San Vitale,Megliadino San Vitale,1959,15247900
ITH36,n.a.,028053,no,Merlara,Merlara,2691,21345900
ITH36,n.a.,028054,no,Mestrino,Mestrino,11431,19218300
ITH36,n.a.,028055,no,Monselice,Monselice,17599,50571600
ITH36,n.a.,028056,no,Montagnana,Montagnana,9214,45028500
ITH36,n.a.,028057,no,Montegrotto Terme,Montegrotto Terme,11331,15370200
ITH36,n.a.,028058,no,Noventa Padovana,Noventa Padovana,11265,7083700
ITH36,n.a.,028059,no,Ospedaletto Euganeo,Ospedaletto Euganeo,5738,21478500
ITH36,n.a.,028060,no,Padova,Padova,210401,93026000
ITH36,n.a.,028061,no,Pernumia,Pernumia,3892,13179900
ITH36,n.a.,028062,no,Piacenza d'Adige,Piacenza d'Adige,1341,18489200
ITH36,n.a.,028063,no,Piazzola sul Brenta,Piazzola sul Brenta,11251,40933400
ITH36,n.a.,028064,no,Piombino Dese,Piombino Dese,9534,29625200
ITH36,n.a.,028065,no,Piove di Sacco,Piove di Sacco,19718,35734700
ITH36,n.a.,028066,no,Polverara,Polverara,3275,9844100
ITH36,n.a.,028067,no,Ponso,Ponso,2471,10849000
ITH36,n.a.,028068,no,Pontelongo,Pontelongo,3819,10886400
ITH36,n.a.,028069,no,Ponte San Nicolò,Ponte San Nicolò,13529,13522300
ITH36,n.a.,028070,no,Pozzonovo,Pozzonovo,3587,24476500
ITH36,n.a.,028071,no,Rovolon,Rovolon,4970,27686600
ITH36,n.a.,028072,no,Rubano,Rubano,16173,14512600
ITH36,n.a.,028073,no,Saccolongo,Saccolongo,4940,13799400
ITH36,n.a.,028074,no,Saletto,Saletto,2749,10735400
ITH36,n.a.,028075,no,San Giorgio delle Pertiche,San Giorgio delle Pertiche,10214,18858400
ITH36,n.a.,028076,no,San Giorgio in Bosco,San Giorgio in Bosco,6263,28350600
ITH36,n.a.,028077,no,San Martino di Lupari,San Martino di Lupari,13177,24122500
ITH36,n.a.,028078,no,San Pietro in Gu,San Pietro in Gu,4523,17900500
ITH36,n.a.,028079,no,San Pietro Viminario,San Pietro Viminario,3039,13306600
ITH36,n.a.,028080,no,Santa Giustina in Colle,Santa Giustina in Colle,7219,17967800
ITH36,n.a.,028081,no,Santa Margherita d'Adige,Santa Margherita d'Adige,2296,12726400
ITH36,n.a.,028082,no,Sant'Angelo di Piove di Sacco,Sant'Angelo di Piove di Sacco,7256,13965100
ITH36,n.a.,028083,no,Sant'Elena,Sant'Elena,2468,8916500
ITH36,n.a.,028084,no,Sant'Urbano,Sant'Urbano,2064,31919100
ITH36,n.a.,028085,no,Saonara,Saonara,10311,13544500
ITH36,n.a.,028086,no,Selvazzano Dentro,Selvazzano Dentro,22886,19517100
ITH36,n.a.,028087,no,Solesino,Solesino,7072,10143000
ITH36,n.a.,028088,no,Stanghella,Stanghella,4197,19810900
ITH36,n.a.,028089,no,Teolo,Teolo,9065,31201000
ITH36,n.a.,028090,no,Terrassa Padovana,Terrassa Padovana,2686,14812700
ITH36,n.a.,028091,no,Tombolo,Tombolo,8352,11020300
ITH36,n.a.,028092,no,Torreglia,Torreglia,6162,18854600
ITH36,n.a.,028093,no,Trebaseleghe,Trebaseleghe,12840,30656500
ITH36,n.a.,028094,no,Tribano,Tribano,4427,19226600
ITH36,n.a.,028095,no,Urbana,Urbana,2145,17022300
ITH36,n.a.,028096,no,Veggiano,Veggiano,4694,16412400
ITH36,n.a.,028097,no,Vescovana,Vescovana,1821,22247600
ITH36,n.a.,028098,no,Vighizzolo d'Este,Vighizzolo d'Este,924,17082800
ITH36,n.a.,028099,no,Vigodarzere,Vigodarzere,13014,19916300
ITH36,n.a.,028100,no,Vigonza,Vigonza,22748,33315200
ITH36,n.a.,028101,no,Villa del Conte,Villa del Conte,5521,17348700
ITH36,n.a.,028102,no,Villa Estense,Villa Estense,2212,16006600
ITH36,n.a.,028103,no,Villafranca Padovana,Villafranca Padovana,10217,23955200
ITH36,n.a.,028104,no,Villanova di Camposampiero,Villanova di Camposampiero,6139,12226300
ITH36,n.a.,028105,no,Vo',Vo',3372,20366600
ITH36,n.a.,028106,no,Due Carrare,Due Carrare,9050,26564800
ITH37,n.a.,029001,no,Adria,Adria,19746,113390000
ITH37,n.a.,029002,no,Ariano nel Polesine,Ariano nel Polesine,4328,80625100
ITH37,n.a.,029003,no,Arquà Polesine,Arquà Polesine,2749,19928100
ITH37,n.a.,029004,no,Badia Polesine,Badia Polesine,10509,44534800
ITH37,n.a.,029005,no,Bagnolo di Po,Bagnolo di Po,1293,21358400
ITH37,n.a.,029006,no,Bergantino,Bergantino,2565,17967900
ITH37,n.a.,029007,no,Bosaro,Bosaro,1491,6122800
ITH37,n.a.,029008,no,Calto,Calto,743,10848800
ITH37,n.a.,029009,no,Canaro,Canaro,2806,32650300
ITH37,n.a.,029010,no,Canda,Canda,949,14374600
ITH37,n.a.,029011,no,Castelguglielmo,Castelguglielmo,1580,22129500
ITH37,n.a.,029012,no,Castelmassa,Castelmassa,4252,11840500
ITH37,n.a.,029013,no,Castelnovo Bariano,Castelnovo Bariano,2762,37914100
ITH37,n.a.,029014,no,Ceneselli,Ceneselli,1719,28618000
ITH37,n.a.,029015,no,Ceregnano,Ceregnano,3635,30170400
ITH37,n.a.,029017,no,Corbola,Corbola,2428,18547300
ITH37,n.a.,029018,no,Costa di Rovigo,Costa di Rovigo,2642,16065300
ITH37,n.a.,029019,no,Crespino,Crespino,1865,31858700
ITH37,n.a.,029021,no,Ficarolo,Ficarolo,2438,18077000
ITH37,n.a.,029022,no,Fiesso Umbertiano,Fiesso Umbertiano,4142,27540000
ITH37,n.a.,029023,no,Frassinelle Polesine,Frassinelle Polesine,1442,21977000
ITH37,n.a.,029024,no,Fratta Polesine,Fratta Polesine,2694,20968000
ITH37,n.a.,029025,no,Gaiba,Gaiba,1063,11991600
ITH37,n.a.,029026,no,Gavello,Gavello,1539,24370500
ITH37,n.a.,029027,no,Giacciano con Baruchella,Giacciano con Baruchella,2162,18420600
ITH37,n.a.,029028,no,Guarda Veneta,Guarda Veneta,1153,17208000
ITH37,n.a.,029029,no,Lendinara,Lendinara,11873,55061000
ITH37,n.a.,029030,no,Loreo,Loreo,3539,39844200
ITH37,n.a.,029031,no,Lusia,Lusia,3533,17676600
ITH37,n.a.,029032,no,Melara,Melara,1803,17584500
ITH37,n.a.,029033,no,Occhiobello,Occhiobello,11979,32331000
ITH37,n.a.,029034,no,Papozze,Papozze,1520,21489700
ITH37,n.a.,029035,no,Pettorazza Grimani,Pettorazza Grimani,1617,21454700
ITH37,n.a.,029036,no,Pincara,Pincara,1165,17506400
ITH37,n.a.,029037,no,Polesella,Polesella,4012,16413100
ITH37,n.a.,029038,no,Pontecchio Polesine,Pontecchio Polesine,2223,11531400
ITH37,n.a.,029039,no,Porto Tolle,Porto Tolle,9826,256880200
ITH37,n.a.,029040,no,Rosolina,Rosolina,6483,74694100
ITH37,n.a.,029041,no,Rovigo,Rovigo,51867,108805600
ITH37,n.a.,029042,no,Salara,Salara,1160,14156400
ITH37,n.a.,029043,no,San Bellino,San Bellino,1118,15825900
ITH37,n.a.,029044,no,San Martino di Venezze,San Martino di Venezze,3960,31046000
ITH37,n.a.,029045,no,Stienta,Stienta,3253,24023500
ITH37,n.a.,029046,no,Taglio di Po,Taglio di Po,8356,78679700
ITH37,n.a.,029047,no,Trecenta,Trecenta,2805,35078300
ITH37,n.a.,029048,no,Villadose,Villadose,5099,32074500
ITH37,n.a.,029049,no,Villamarzana,Villamarzana,1196,14151500
ITH37,n.a.,029050,no,Villanova del Ghebbo,Villanova del Ghebbo,2022,11725900
ITH37,n.a.,029051,no,Villanova Marchesana,Villanova Marchesana,942,18050000
ITH37,n.a.,029052,no,Porto Viro,Porto Viro,14494,133768600
ITH42,n.a.,030001,no,Aiello del Friuli,Aiello del Friuli,2270,13347500
ITH42,n.a.,030002,no,Amaro,Amaro,823,33261600
ITH42,n.a.,030003,no,Ampezzo,Ampezzo,1006,73628500
ITH42,n.a.,030004,no,Aquileia,Aquileia,3359,37438700
ITH42,n.a.,030005,no,Arta Terme,Arta Terme,2171,42770400
ITH42,n.a.,030006,no,Artegna,Artegna,2885,11221100
ITH42,n.a.,030007,no,Attimis,Attimis,1805,33237700
ITH42,n.a.,030008,no,Bagnaria Arsa,Bagnaria Arsa,3525,19233300
ITH42,n.a.,030009,no,Basiliano,Basiliano,5356,43045400
ITH42,n.a.,030010,no,Bertiolo,Bertiolo,2473,26070800
ITH42,n.a.,030011,no,Bicinicco,Bicinicco,1885,16008700
ITH42,n.a.,030012,no,Bordano,Bordano,754,14904500
ITH42,n.a.,030013,no,Buja,Buja,6563,25506000
ITH42,n.a.,030014,no,Buttrio,Buttrio,4074,17777000
ITH42,n.a.,030015,no,Camino al Tagliamento,Camino al Tagliamento,1626,22318200
ITH42,n.a.,030016,no,Campoformido,Campoformido,7884,21932800
ITH42,n.a.,030018,no,Carlino,Carlino,2797,30226500
ITH42,n.a.,030019,no,Cassacco,Cassacco,2938,11678600
ITH42,n.a.,030020,no,Castions di Strada,Castions di Strada,3825,32833300
ITH42,n.a.,030021,no,Cavazzo Carnico,Cavazzo Carnico,1052,39435100
ITH42,n.a.,030022,no,Cercivento,Cercivento,679,15782200
ITH42,n.a.,030023,no,Cervignano del Friuli,Cervignano del Friuli,13844,29167200
ITH42,n.a.,030024,no,Chiopris-Viscone,Chiopris-Viscone,648,9208700
ITH42,n.a.,030025,no,Chiusaforte,Chiusaforte,672,100199100
ITH42,n.a.,030026,no,Cividale del Friuli,Cividale del Friuli,11292,50646500
ITH42,n.a.,030027,no,Codroipo,Codroipo,16148,75215200
ITH42,n.a.,030028,no,Colloredo di Monte Albano,Colloredo di Monte Albano,2223,21750800
ITH42,n.a.,030029,no,Comeglians,Comeglians,516,19414300
ITH42,n.a.,030030,no,Corno di Rosazzo,Corno di Rosazzo,3219,12621700
ITH42,n.a.,030031,no,Coseano,Coseano,2187,23796700
ITH42,n.a.,030032,no,Dignano,Dignano,2317,27541100
ITH42,n.a.,030033,no,Dogna,Dogna,175,70369300
ITH42,n.a.,030034,no,Drenchia,Drenchia,115,12008400
ITH42,n.a.,030035,no,Enemonzo,Enemonzo,1319,23760600
ITH42,n.a.,030036,no,Faedis,Faedis,2945,46781200
ITH42,n.a.,030037,no,Fagagna,Fagagna,6385,37187000
ITH42,n.a.,030038,no,Fiumicello,Fiumicello,4971,23243600
ITH42,n.a.,030039,no,Flaibano,Flaibano,1156,17323900
ITH42,n.a.,030040,no,Forni Avoltri,Forni Avoltri,588,80745800
ITH42,n.a.,030041,no,Forni di Sopra,Forni di Sopra,993,81661300
ITH42,n.a.,030042,no,Forni di Sotto,Forni di Sotto,600,93595600
ITH42,n.a.,030043,no,Gemona del Friuli,Gemona del Friuli,10964,56058100
ITH42,n.a.,030044,no,Gonars,Gonars,4795,19817100
ITH42,n.a.,030045,no,Grimacco,Grimacco,342,16106100
ITH42,n.a.,030046,no,Latisana,Latisana,13600,37798000
ITH42,n.a.,030047,no,Lauco,Lauco,729,34758300
ITH42,n.a.,030048,no,Lestizza,Lestizza,3824,34320000
ITH42,n.a.,030049,no,Lignano Sabbiadoro,Lignano Sabbiadoro,6950,15709300
ITH42,n.a.,030050,no,Ligosullo,Ligosullo,116,16845100
ITH42,n.a.,030051,no,Lusevera,Lusevera,643,53047500
ITH42,n.a.,030052,no,Magnano in Riviera,Magnano in Riviera,2336,8340500
ITH42,n.a.,030053,no,Majano,Majano,5945,28275600
ITH42,n.a.,030054,no,Malborghetto Valbruna,Malborghetto Valbruna,951,124212700
ITH42,n.a.,030055,no,Manzano,Manzano,6455,31043000
ITH42,n.a.,030056,no,Marano Lagunare,Marano Lagunare,1844,85804600
ITH42,n.a.,030057,no,Martignacco,Martignacco,6924,26677400
ITH42,n.a.,030058,no,Mereto di Tomba,Mereto di Tomba,2648,27211700
ITH42,n.a.,030059,no,Moggio Udinese,Moggio Udinese,1714,142436100
ITH42,n.a.,030060,no,Moimacco,Moimacco,1675,11766000
ITH42,n.a.,030061,no,Montenars,Montenars,538,20591800
ITH42,n.a.,030062,no,Mortegliano,Mortegliano,5010,30053300
ITH42,n.a.,030063,no,Moruzzo,Moruzzo,2456,17776300
ITH42,n.a.,030064,no,Muzzana del Turgnano,Muzzana del Turgnano,2527,24291200
ITH42,n.a.,030065,no,Nimis,Nimis,2740,33895200
ITH42,n.a.,030066,no,Osoppo,Osoppo,2936,22404300
ITH42,n.a.,030067,no,Ovaro,Ovaro,1922,57904700
