NUTS_3,LAU1_NAT_CODE,LAU2_NAT_CODE,CHANGE,NAME_1,NAME_2_LAT,POP,AREA
EE008,0078,0383,no,Laeva,Laeva,746,233240000
EE008,0065,0385,no,Laheda,Laheda,1183,91440000
EE004,0074,0386,no,Laimjala,Laimjala,692,117040000
EE008,0086,0389,no,Lasva,Lasva,1684,172250000
EE004,0074,0403,no,Leisi,Leisi,1974,348960000
EE004,0057,0411,no,Lihula,Lihula,2267,375320000
EE007,0044,0420,no,Lohusuu,Lohusuu,707,104510000
EE001,0037,0424,no,Loksa,Loksa,2634,3820000
EE008,0078,0432,no,Luunja,Luunja,4000,131780000
EE004,0074,0433,no,Lääne-Saare,Lääne-Saare,7086,809360000
EE004,0057,0436,no,Lääne-Nigula,Lääne-Nigula,4054,508790000
EE007,0044,0438,no,Lüganuse,Lüganuse,2945,438590000
EE001,0037,0446,no,Maardu,Maardu,15128,23440000
EE004,0057,0452,no,Martna,Martna,760,270600000
EE008,0078,0454,no,Meeksi,Meeksi,583,143730000
EE008,0086,0460,no,Meremäe,Meremäe,1032,134210000
EE008,0065,0465,no,Mikitamäe,Mikitamäe,939,104410000
EE008,0086,0468,no,Misso,Misso,631,188590000
EE008,0065,0473,no,Mooste,Mooste,1457,185050000
EE004,0074,0478,no,Muhu,Muhu,1802,207910000
EE004,0074,0483,no,Mustjala,Mustjala,660,235710000
EE008,0049,0485,no,Mustvee,Mustvee,1315,5820000
EE008,0084,0490,no,Mõisaküla,Mõisaküla,790,2210000
EE008,0086,0493,no,Mõniste,Mõniste,859,176340000
EE007,0044,0498,no,Mäetaguse,Mäetaguse,1748,285120000
EE008,0078,0501,no,Mäksa,Mäksa,1598,133480000
EE006,0070,0504,no,Märjamaa,Märjamaa,6515,867430000
EE007,0044,0511,no,Narva,Narva,58204,68950000
EE007,0044,0513,no,Narva-Jõesuu,Narva-Jõesuu,2619,10210000
EE001,0037,0518,no,Nissi,Nissi,2832,264730000
EE004,0057,0520,no,Noarootsi,Noarootsi,815,303440000
EE008,0078,0528,no,Nõo,Nõo,3922,169090000
EE004,0057,0531,no,Nõva,Nõva,357,129770000
EE008,0065,0547,no,Orava,Orava,719,175470000
EE004,0074,0550,no,Orissaare,Orissaare,1827,163620000
EE001,0037,0562,no,Padise,Padise,1713,367580000
EE006,0051,0565,no,Paide,Paide,1627,300610000
EE006,0051,0566,no,Paide,Paide,8127,10120000
